t_dim,SW_net,LW_in,LW_out,R_net,H_t,Ls_t,G_t,T_5mm,T_a,T_s,Lf_b,H_b,G_b,top_flux_sum,bottom_flux_sum,mass_loss_bottom,mass_loss_top,thickness_loss_top,thickness_loss_bottom
724.0,0.0,200,-475.05595697046533,-275.05595697046533,3.9155236738111756,-9.46082724135912,280.6047218964096,269.1607941973281,269.45363903252957,268.5372281486694,7060.3839,-7060.3839,0.0,0.00346135839629369,0.0,0.021138873952095807,-3.3383300075367393e-06,-3.6416821288717566e-09,2.3059751229514353e-05
724.5,0.0,200,-475.0504699820733,-275.0504699820733,3.9200203038943195,-9.457367674546619,280.59127691956576,269.15946292377475,269.45339005295443,268.5359267528424,7060.3839,-7060.3839,0.0,0.003459566840149364,0.0,0.021138873952095807,-3.337109271187939e-06,-3.6403504649153906e-09,2.3059751229514353e-05
725.0,0.0,200,-475.0449853552713,-275.0449853552713,3.924514613355453,-9.453909897297446,280.57783841646824,269.1581322058172,269.4531410714577,268.53462589822504,7060.3839,-7060.3839,0.0,0.0034577772549369,0.0,0.021138873952095807,-3.3358891663011456e-06,-3.6390194898016203e-09,2.3059751229514353e-05
725.5,0.0,200,-475.0395030875349,-275.0395030875349,3.929006604652696,-9.450453907613616,280.564406380185,269.156802042865,269.45289208803973,268.5333255842424,7060.3839,-7060.3839,0.0,0.0034559896891437347,0.0,0.021138873952095807,-3.3346696921713537e-06,-3.637689202761376e-09,2.3059751229514353e-05
726.0,0.0,200,-475.03402317634567,-275.03402317634567,3.9334962802385838,-9.446999703501685,280.55098080373284,269.1554724343291,269.4526431027009,268.5320258103208,7060.3839,-7060.3839,0.0,0.003454204124068383,0.0,0.021138873952095807,-3.3334508480951607e-06,-3.636359603027338e-09,2.3059751229514353e-05
726.5,0.0,200,-475.02854561918906,-275.02854561918906,3.9379836425612793,-9.443547282971263,280.53756168012853,269.1541433796212,269.45239411544145,268.53072657588757,7060.3839,-7060.3839,0.0,0.003452420529470146,0.0,0.021138873952095807,-3.332232633370241e-06,-3.6350306898333595e-09,2.3059751229514353e-05
727.0,0.0,200,-475.02307041355374,-275.02307041355374,3.942468694066274,-9.44009664403496,280.5241490024912,269.152814878154,269.45214512626177,268.5294278803707,7060.3839,-7060.3839,0.0,0.0034506389687862793,0.0,0.021138873952095807,-3.331015047295328e-06,-3.6337024624144515e-09,2.3059751229514353e-05
727.5,0.0,200,-475.0175975569346,-275.0175975569346,3.946951437192988,-9.436647784709917,280.51074276376085,269.1514869293413,269.4518961351622,268.5281297231996,7060.3839,-7060.3839,0.0,0.0034488593092874,0.0,0.021138873952095807,-3.3297980891707542e-06,-3.6323749200073676e-09,2.3059751229514353e-05
728.0,0.0,200,-475.0121270468279,-275.0121270468279,3.9514318743791397,-9.43320070301484,280.49734295715893,269.1501595325976,269.451647142143,268.52683210380394,7060.3839,-7060.3839,0.0,0.003447081695298948,0.0,0.021138873952095807,-3.328581758297403e-06,-3.631048061849463e-09,2.3059751229514353e-05
728.5,0.0,200,-475.0066588807371,-275.0066588807371,3.9559100080561347,-9.429755396974082,280.48394957570224,269.14883268733894,269.45139814720454,268.52553502161516,7060.3839,-7060.3839,0.0,0.003445306047183294,0.0,0.021138873952095807,-3.3273660539781516e-06,-3.629721887180268e-09,2.3059751229514353e-05
729.0,0.0,200,-475.00119305616914,-275.00119305616914,3.960385840651491,-9.426311864614544,280.47056261250987,269.14750639298205,269.4511491503472,268.52423847606536,7060.3839,-7060.3839,0.0,0.003443532377673364,0.0,0.021138873952095807,-3.3261509755167762e-06,-3.6283963952402924e-09,2.3059751229514353e-05
729.5,0.0,200,-474.99572957063504,-274.99572957063504,3.9648593745886,-9.422870103966543,280.45718206067534,269.1461806489447,269.4509001515712,268.52294246658766,7060.3839,-7060.3839,0.0,0.0034417606623833308,0.0,0.021138873952095807,-3.324936522218258e-06,-3.6270715852713627e-09,2.3059751229514353e-05
730.0,0.0,200,-474.99026842165046,-274.99026842165046,3.9693306122869645,-9.419430113064346,280.44380791334333,269.14485545464584,269.450651150877,268.5216469926162,7060.3839,-7060.3839,0.0,0.0034399909155240493,0.0,0.021138873952095807,-3.3237226933889716e-06,-3.6257474565168228e-09,2.3059751229514353e-05
730.5,0.0,200,-474.984809606735,-274.984809606735,3.973799556161717,-9.415991889945143,280.43044016363297,269.14353080950514,269.4504021482648,268.52035205358595,7060.3839,-7060.3839,0.0,0.0034382231145855258,0.0,0.021138873952095807,-3.3225094883363242e-06,-3.6244240082211457e-09,2.3059751229514353e-05
731.0,0.0,200,-474.97935312341275,-274.97935312341275,3.978266208623862,-9.412555432649803,280.4170788047401,269.14220671294356,269.450153143735,268.519057648933,7060.3839,-7060.3839,0.0,0.003436457301347673,0.0,0.021138873952095807,-3.3212969063690204e-06,-3.6231012396302174e-09,2.3059751229514353e-05
731.5,0.0,200,-474.9738989692112,-274.9738989692112,3.9827305720812434,-9.409120739222054,280.40372382978376,269.1408831643826,269.44990413728794,268.5177637780942,7060.3839,-7060.3839,0.0,0.0034346934318136846,0.0,0.021138873952095807,-3.3200849467967726e-06,-3.6217791499910247e-09,2.3059751229514353e-05
732.0,0.0,200,-474.9684471416634,-274.9684471416634,3.9871926489358804,-9.405687807710017,280.39037523195987,269.1395601632453,269.4496551289239,268.5164704405076,7060.3839,-7060.3839,0.0,0.0034329315223544654,0.0,0.021138873952095807,-3.3188736089308457e-06,-3.620457738552248e-09,2.3059751229514353e-05
732.5,0.0,200,-474.9629976383064,-274.9629976383064,3.9916524415863885,-9.402256636164925,280.37703300443866,269.1382377089554,269.44940611864325,268.5151776356122,7060.3839,-7060.3839,0.0,0.00343117155375694,0.0,0.021138873952095807,-3.317662892083601e-06,-3.619137004563762e-09,2.3059751229514353e-05
733.0,0.0,200,-474.9575504566811,-274.9575504566811,3.9961099524272568,-9.398827222641252,280.363697140416,269.1369158009377,269.4491571064463,268.5138853628479,7060.3839,-7060.3839,0.0,0.0034294135209052,0.0,0.021138873952095807,-3.3164527955685432e-06,-3.6178169472766916e-09,2.3059751229514353e-05
733.5,0.0,200,-474.952105594332,-274.952105594332,4.000565183849815,-9.395399565196422,280.35036763313883,269.13559443861783,269.4489080923334,268.5125936216553,7060.3839,-7060.3839,0.0,0.0034276574601790344,0.0,0.021138873952095807,-3.3152433187002195e-06,-3.616497565943296e-09,2.3059751229514353e-05
734.0,0.0,200,-474.9466630488089,-274.9466630488089,4.005018138240051,-9.391973661891974,280.3370444757775,269.13427362142255,269.44865907630486,268.5113024114764,7060.3839,-7060.3839,0.0,0.0034259033166677,0.0,0.021138873952095807,-3.3140344607946275e-06,-3.6151788598174183e-09,2.3059751229514353e-05
734.5,0.0,200,-474.94122281766545,-274.94122281766545,4.009468817980067,-9.388549510792647,280.3237276615789,269.1329533487796,269.448410058361,268.5100117317539,7060.3839,-7060.3839,0.0,0.0034241511008872294,0.0,0.021138873952095807,-3.3128262211688946e-06,-3.6138608281541336e-09,2.3059751229514353e-05
735.0,0.0,200,-474.9357848984597,-274.9357848984597,4.013917225448078,-9.385127109966735,280.31041718381573,269.13163362011784,269.4481610385022,268.5087215819316,7060.3839,-7060.3839,0.0,0.0034224008373939796,0.0,0.021138873952095807,-3.311618599141403e-06,-3.6125434702098863e-09,2.3059751229514353e-05
735.5,0.0,200,-474.9303492887539,-274.9303492887539,4.018363363017928,-9.381706457485615,280.29711303570934,269.1303144348669,269.4479120167287,268.5074319614542,7060.3839,-7060.3839,0.0,0.0034206524877617994,0.0,0.021138873952095807,-3.3104115940316215e-06,-3.6112267852423054e-09,2.3059751229514353e-05
736.0,0.0,200,-474.9249159861137,-274.9249159861137,4.022807233060059,-9.378287551423913,280.2838152105579,269.1289957924573,269.44766299304086,268.5061428697672,7060.3839,-7060.3839,0.0,0.003418906080355555,0.0,0.021138873952095807,-3.309205205160167e-06,-3.6099107725102722e-09,2.3059751229514353e-05
736.5,0.0,200,-474.9194849881095,-274.9194849881095,4.0272488379410305,-9.374870389859726,280.27052370160845,269.12767769232073,269.4474139674391,268.50485430631716,7060.3839,-7060.3839,0.0,0.003417161580273387,0.0,0.021138873952095807,-3.30799943184888e-06,-3.6085954312740044e-09,2.3059751229514353e-05
737.0,0.0,200,-474.9140562923161,-274.9140562923161,4.031688180022057,-9.37145497087483,280.2572385021591,269.1263601338898,269.44716493992365,268.5035662705517,7060.3839,-7060.3839,0.0,0.0034154189902437793,0.0,0.021138873952095807,-3.3067942734208997e-06,-3.607280760795134e-09,2.3059751229514353e-05
737.5,0.0,200,-474.90862989631194,-274.90862989631194,4.036125261661437,-9.368041292553853,280.24395960553363,269.12504311659814,269.44691591049485,268.5022787619192,7060.3839,-7060.3839,0.0,0.003413678329252434,0.0,0.021138873952095807,-3.3055897292003716e-06,-3.605966760336393e-09,2.3059751229514353e-05
738.0,0.0,200,-474.90320579768024,-274.90320579768024,4.0405600852128565,-9.364629352985286,280.2306870050302,269.12372663988026,269.44666687915304,268.5009917798691,7060.3839,-7060.3839,0.0,0.003411939577517842,0.0,0.021138873952095807,-3.304385798512804e-06,-3.6046534291619983e-09,2.3059751229514353e-05
738.5,0.0,200,-474.8977839940075,-274.8977839940075,4.044992653026844,-9.361219150260482,280.2174206939725,269.1224107031716,269.4464178458986,268.4997053238517,7060.3839,-7060.3839,0.0,0.00341020273134518,0.0,0.021138873952095807,-3.3031824806847147e-06,-3.603340766537269e-09,2.3059751229514353e-05
739.0,0.0,200,-474.89236448288534,-274.89236448288534,4.049422967448583,-9.357810682474291,280.2041606656843,269.12109530590874,269.4461688107318,268.49841939331833,7060.3839,-7060.3839,0.0,0.003408467773283519,0.0,0.021138873952095807,-3.301979775043857e-06,-3.602028771728872e-09,2.3059751229514353e-05
739.5,0.0,200,-474.886947261908,-274.886947261908,4.053851030820831,-9.354403947724613,280.1909069135661,269.11978044752897,269.445919773653,268.49713398772104,7060.3839,-7060.3839,0.0,0.0034067347543214055,0.0,0.021138873952095807,-3.300777680919059e-06,-3.6007174440046458e-09,2.3059751229514353e-05
740.0,0.0,200,-474.8815323286753,-274.8815323286753,4.058276845481486,-9.350998944112972,280.1776594309416,269.1184661274707,269.4456707346625,268.49584910651305,7060.3839,-7060.3839,0.0,0.0034050036348389767,0.0,0.021138873952095807,-3.2995761976404273e-06,-3.5994067826338248e-09,2.3059751229514353e-05
740.5,0.0,200,-474.87611968079113,-274.87611968079113,4.062700413763589,-9.347595669744644,280.1644182111346,269.11715234517334,269.44542169376064,268.4945647491486,7060.3839,-7060.3839,0.0,0.0034032743624266004,0.0,0.021138873952095807,-3.2983753245393943e-06,-3.5980967868870888e-09,2.3059751229514353e-05
741.0,0.0,200,-474.8707093158619,-274.8707093158619,4.067121737998238,-9.344194122726828,280.15118324762227,269.1158391000771,269.4451726509477,268.4932809150824,7060.3839,-7060.3839,0.0,0.0034015470317854124,0.0,0.021138873952095807,-3.297175060948069e-06,-3.5967874560358554e-09,2.3059751229514353e-05
741.5,0.0,200,-474.86530123150004,-274.86530123150004,4.071540820511188,-9.3407943011714,280.1379545337028,269.1145263916232,269.44492360622417,268.4919976037705,7060.3839,-7060.3839,0.0,0.003399821542529935,0.0,0.021138873952095807,-3.2959754062002117e-06,-3.5954787893533452e-09,2.3059751229514353e-05
742.0,0.0,200,-474.8598954253203,-274.8598954253203,4.075957663624551,-9.33739620319259,280.12473206287893,269.1132142192539,269.44467455959017,268.49071481466973,7060.3839,-7060.3839,0.0,0.0033980979905550157,0.0,0.021138873952095807,-3.294776359630413e-06,-3.5941707861136824e-09,2.3059751229514353e-05
742.5,0.0,200,-474.85449189494295,-274.85449189494295,4.080372269656552,-9.333999826908418,280.11151582847447,269.11190258241226,269.4444255110462,268.48943254723787,7060.3839,-7060.3839,0.0,0.0033963762796247465,0.0,0.021138873952095807,-3.2935779205746005e-06,-3.5928634455924514e-09,2.3059751229514353e-05
743.0,0.0,200,-474.84909063799165,-274.84909063799165,4.0847846409212885,-9.33060517044005,280.0983058239666,269.11059148054244,269.4441764605925,268.4881508009336,7060.3839,-7060.3839,0.0,0.0033946564561802006,0.0,0.021138873952095807,-3.292380088369813e-06,-3.591556767066448e-09,2.3059751229514353e-05
743.5,0.0,200,-474.84369165209336,-274.84369165209336,4.089194779729944,-9.327212231911272,280.08510204280697,269.1092809130893,269.4439274082294,268.4868695752164,7060.3839,-7060.3839,0.0,0.003392938532272183,0.0,0.021138873952095807,-3.2911828623540126e-06,-3.590250749813475e-09,2.3059751229514353e-05
744.0,0.0,200,-474.83829493487997,-274.83829493487997,4.093602688388598,-9.323821009449883,280.07190447842163,269.10797087949885,269.44367835395724,268.4855888695468,7060.3839,-7060.3839,0.0,0.0033912224803884783,0.0,0.021138873952095807,-3.2899862418665785e-06,-3.5889453931128813e-09,2.3059751229514353e-05
744.5,0.0,200,-474.8329004839879,-274.8329004839879,4.098008369199451,-9.320431501186984,280.05871312423665,269.106661379218,269.4434292977764,268.48430868338636,7060.3839,-7060.3839,0.0,0.0033895082612502847,0.0,0.021138873952095807,-3.2887902262480537e-06,-3.587640696245286e-09,2.3059751229514353e-05
745.0,0.0,200,-474.8275082970564,-274.8275082970564,4.102411824461537,-9.317043705256381,280.0455279737804,269.1053524116946,269.44318023968714,268.4830290161973,7060.3839,-7060.3839,0.0,0.003387795929143067,0.0,0.021138873952095807,-3.287594814839937e-06,-3.5863366584923494e-09,2.3059751229514353e-05
745.5,0.0,200,-474.82211837172935,-274.82211837172935,4.106813056469527,-9.313657619795249,280.0323490205301,269.1040439763774,269.4429311796898,268.4817498674429,7060.3839,-7060.3839,0.0,0.0033860854750287217,0.0,0.021138873952095807,-3.286400006984915e-06,-3.5850332791370295e-09,2.3059751229514353e-05
746.0,0.0,200,-474.81673070565364,-274.81673070565364,4.11121206751517,-9.310273242943687,280.01917625796295,269.1027360727159,269.4426821177848,268.4804712365871,7060.3839,-7060.3839,0.0,0.003384376880774198,0.0,0.021138873952095807,-3.285205802026707e-06,-3.583730557463409e-09,2.3059751229514353e-05
746.5,0.0,200,-474.81134529648205,-274.81134529648205,4.115608859884394,-9.306890572845852,280.0060096795562,269.1014287001609,269.4424330539723,268.47919312309523,7060.3839,-7060.3839,0.0,0.0033826701126713488,0.0,0.021138873952095807,-3.2840121993104627e-06,-3.5824284927571316e-09,2.3059751229514353e-05
747.0,0.0,200,-474.8059621418703,-274.8059621418703,4.12000343586069,-9.303509607648554,279.9928492788382,269.10012185816396,269.4421839882528,268.4779155264332,7060.3839,-7060.3839,0.0,0.0033809651800424945,0.0,0.021138873952095807,-3.28281919818227e-06,-3.5811270843048653e-09,2.3059751229514353e-05
747.5,0.0,200,-474.8005812394767,-274.8005812394767,4.124395797724398,-9.300130345501234,279.9796950494141,269.09881554617743,269.4419349206265,268.4766384460676,7060.3839,-7060.3839,0.0,0.0033792621605357454,0.0,0.021138873952095807,-3.281626797989144e-06,-3.5798263313942882e-09,2.3059751229514353e-05
748.0,0.0,200,-474.79520258696573,-274.79520258696573,4.128785947750268,-9.296752784557532,279.9665469847355,269.0975097636547,269.44168585109384,268.4753618814664,7060.3839,-7060.3839,0.0,0.003377560962462667,0.0,0.021138873952095807,-3.2804349980795805e-06,-3.5785262333146943e-09,2.3059751229514353e-05
748.5,0.0,200,-474.78982618200473,-274.78982618200473,4.133173888210382,-9.293376922973579,279.95340507835635,269.0962045100501,269.4414367796551,268.4740858320982,7060.3839,-7060.3839,0.0,0.003375861588438056,0.0,0.021138873952095807,-3.2792437978029566e-06,-3.5772267893563394e-09,2.3059751229514353e-05
749.0,0.0,200,-474.78445202226453,-274.78445202226453,4.137559621372931,-9.290002758908706,279.9402693238818,269.0948997848187,269.44118770631053,268.4728102974323,7060.3839,-7060.3839,0.0,0.0033741640814923812,0.0,0.021138873952095807,-3.2780531965097762e-06,-3.575927998810708e-09,2.3059751229514353e-05
749.5,0.0,200,-474.7790801054214,-274.7790801054214,4.1419431495012535,-9.286630290526004,279.9271397148402,269.09359558741687,269.44093863106053,268.47153527693945,7060.3839,-7060.3839,0.0,0.003372468394104544,0.0,0.021138873952095807,-3.2768631935518713e-06,-3.574629860970733e-09,2.3059751229514353e-05
750.0,0.0,200,-474.77371042915433,-274.77371042915433,4.146324474856014,-9.283259515991322,279.91401624481114,269.09229191730157,269.4406895539055,268.4702607700909,7060.3839,-7060.3839,0.0,0.003370774521442854,0.0,0.021138873952095807,-3.275673788282047e-06,-3.57333237513041e-09,2.3059751229514353e-05
750.5,0.0,200,-474.7683429911458,-274.7683429911458,4.150703599694234,-9.279890433473032,279.90089890742524,269.09098877393063,269.4404404748456,268.4689867763586,7060.3839,-7060.3839,0.0,0.003369082500626064,0.0,0.021138873952095807,-3.2744849800539987e-06,-3.572035540584704e-09,2.3059751229514353e-05
751.0,0.0,200,-474.7629777890832,-274.7629777890832,4.155080526268806,-9.276523041143346,279.88778769628766,269.08968615676304,269.4401913938814,268.46771329521573,7060.3839,-7060.3839,0.0,0.0033673923299488706,0.0,0.021138873952095807,-3.2732967682227754e-06,-3.5707393566300592e-09,2.3059751229514353e-05
751.5,0.0,200,-474.7576148206574,-274.7576148206574,4.159455256828009,-9.273157337177713,279.8746826049779,269.0883840652585,269.43994231101294,268.4664403261363,7060.3839,-7060.3839,0.0,0.0033657039707577496,0.0,0.021138873952095807,-3.2721091521445705e-06,-3.5694438225641653e-09,2.3059751229514353e-05
752.0,0.0,200,-474.7522540835637,-274.7522540835637,4.1638277936174495,-9.269793319754523,279.8615836271267,269.08708249887775,269.4396932262408,268.46516786859524,7060.3839,-7060.3839,0.0,0.0033640174259517153,0.0,0.021138873952095807,-3.270922131176614e-06,-3.5681489376858445e-09,2.3059751229514353e-05
752.5,0.0,200,-474.7468955755,-274.7468955755,4.168198138878606,-9.266430987054832,279.84849075639033,269.0857814570823,269.4394441395652,268.4638959220681,7060.3839,-7060.3839,0.0,0.0033623327141185655,0.0,0.021138873952095807,-3.2697357046770755e-06,-3.566854701294944e-09,2.3059751229514353e-05
753.0,0.0,200,-474.74153929416946,-274.74153929416946,4.172566294848826,-9.263070337263677,279.8354039863739,269.0844809393347,269.4391950509864,268.46262448603164,7060.3839,-7060.3839,0.0,0.0033606497895561915,0.0,0.021138873952095807,-3.2685498720055317e-06,-3.5655611126928456e-09,2.3059751229514353e-05
753.5,0.0,200,-474.736185237278,-274.736185237278,4.1769322637627875,-9.259711368568219,279.8223233107848,269.08318094509826,269.4389459605049,268.4613535599632,7060.3839,-7060.3839,0.0,0.0033589687013773073,0.0,0.021138873952095807,-3.2673646325223075e-06,-3.5642681711817467e-09,2.3059751229514353e-05
754.0,0.0,200,-474.7308334025359,-274.7308334025359,4.181296047850311,-9.256354079159314,279.80924872325375,269.08188147383726,269.43869686812087,268.46008314334114,7060.3839,-7060.3839,0.0,0.0033572894088251815,0.0,0.021138873952095807,-3.266179985589031e-06,-3.5629758760652676e-09,2.3059751229514353e-05
754.5,0.0,200,-474.72548378765697,-274.72548378765697,4.185657649338302,-9.252998467230617,279.7961802175138,269.0805825250169,269.4384477738347,268.45881323564464,7060.3839,-7060.3839,0.0,0.0033556119644799765,0.0,0.021138873952095807,-3.2649959305683192e-06,-3.5616842266481062e-09,2.3059751229514353e-05
755.0,0.0,200,-474.7201363903599,-274.7201363903599,4.19001707044905,-9.249644530979635,279.7831177871444,269.0792840981032,269.43819867764677,268.457543836354,7060.3839,-7060.3839,0.0,0.00335393625391589,0.0,0.021138873952095807,-3.263812466824148e-06,-3.5603932222364435e-09,2.3059751229514353e-05
755.5,0.0,200,-474.7147912083651,-274.7147912083651,4.194374313402419,-9.2462922686054,279.7700614259554,269.07798619256306,269.4379495795573,268.4562749449498,7060.3839,-7060.3839,0.0,0.0033522623873523116,0.0,0.021138873952095807,-3.2626295937210304e-06,-3.559102862137046e-09,2.3059751229514353e-05
756.0,0.0,200,-474.7094482393985,-274.7094482393985,4.198729380413899,-9.242941678311098,279.75701112760305,269.0766888078643,269.43770047956673,268.45500656091406,7060.3839,-7060.3839,0.0,0.003350590307377388,0.0,0.021138873952095807,-3.2614473106249465e-06,-3.557813145658281e-09,2.3059751229514353e-05
756.5,0.0,200,-474.70410748118985,-274.70410748118985,4.203082273694607,-9.239592758303303,279.7439668858203,269.0753919434758,269.43745137767536,268.4537386837295,7060.3839,-7060.3839,0.0,0.003348920021835511,0.0,0.021138873952095807,-3.2602656169030707e-06,-3.5565240721098182e-09,2.3059751229514353e-05
757.0,0.0,200,-474.69876893147153,-274.69876893147153,4.207432995453234,-9.236245506790583,279.73092869434026,269.07409559886696,269.4372022738835,268.45247131287954,7060.3839,-7060.3839,0.0,0.0033472515314088014,0.0,0.021138873952095807,-3.2590845119232825e-06,-3.555235640802097e-09,2.3059751229514353e-05
757.5,0.0,200,-474.69343258798096,-274.69343258798096,4.211781547893371,-9.232899921985487,279.7178965468703,269.0727997735084,269.4369531681914,268.4512044478487,7060.3839,-7060.3839,0.0,0.003345584797216361,0.0,0.021138873952095807,-3.257903995054865e-06,-3.553947851047087e-09,2.3059751229514353e-05
758.0,0.0,200,-474.6880984484579,-274.6880984484579,4.216127933217148,-9.229556002102644,279.70487043722017,269.0715044668714,269.43670406059954,268.449938088122,7060.3839,-7060.3839,0.0,0.0033439198767837297,0.0,0.021138873952095807,-3.2567240656678347e-06,-3.5526607021575594e-09,2.3059751229514353e-05
758.5,0.0,200,-474.6827665106473,-274.6827665106473,4.220472153620627,-9.226213745360623,279.6918503591485,269.0702096784283,269.43645495110815,268.44867223318573,7060.3839,-7060.3839,0.0,0.0033422567611864906,0.0,0.021138873952095807,-3.2555447231336e-06,-3.551374193447802e-09,2.3059751229514353e-05
759.0,0.0,200,-474.6774367722974,-274.6774367722974,4.22481421129744,-9.222873149980678,279.67883630636265,269.0689154076521,269.4362058397176,268.4474068825269,7060.3839,-7060.3839,0.0,0.0033405953819851675,0.0,0.021138873952095807,-3.254365966824516e-06,-3.550088324233136e-09,2.3059751229514353e-05
759.5,0.0,200,-474.6721092311592,-274.6721092311592,4.2291541084380615,-9.219534214186586,279.66582827269804,269.0676216540168,269.43595672642823,268.44614203563304,7060.3839,-7060.3839,0.0,0.0033389357903388373,0.0,0.021138873952095807,-3.253187796113827e-06,-3.5488030938298536e-09,2.3059751229514353e-05
760.0,0.0,200,-474.6667838849885,-274.6667838849885,4.23349184722835,-9.216196936205622,279.65282625196437,269.0663284169973,269.4357076112403,268.44487769199293,7060.3839,-7060.3839,0.0,0.003337277998582522,0.0,0.021138873952095807,-3.252010210376013e-06,-3.547518501555594e-09,2.3059751229514353e-05
760.5,0.0,200,-474.66146073154516,-274.66146073154516,4.237827429850766,-9.212861314268345,279.63983023789467,269.0650356960693,269.4354584941542,268.4436138510962,7060.3839,-7060.3839,0.0,0.003335621931910282,0.0,0.021138873952095807,-3.250833208986713e-06,-3.5462345467292603e-09,2.3059751229514353e-05
761.0,0.0,200,-474.6561397685915,-274.6561397685915,4.2421608584846116,-9.209527346607636,279.6268402243754,269.0637434907094,269.43520937517025,268.442350512433,7060.3839,-7060.3839,0.0,0.003333967660921644,0.0,0.021138873952095807,-3.249656791322384e-06,-3.544951228670649e-09,2.3059751229514353e-05
761.5,0.0,200,-474.6508209938945,-274.6508209938945,4.246492135305303,-9.206195031459744,279.6138562051908,269.062451800395,269.4349602542888,268.4410876754946,7060.3839,-7060.3839,0.0,0.0033323151418471753,0.0,0.021138873952095807,-3.248480956760672e-06,-3.5436685467008526e-09,2.3059751229514353e-05
762.0,0.0,200,-474.64550440522424,-274.64550440522424,4.250821262484857,-9.202864367063643,279.60087817420174,269.0611606246045,269.43471113151014,268.43982533977294,7060.3839,-7060.3839,0.0,0.003330664398731642,0.0,0.021138873952095807,-3.2473057046801846e-06,-3.542386500142014e-09,2.3059751229514353e-05
762.5,0.0,200,-474.6401900003554,-274.6401900003554,4.255148242190917,-9.199535351661766,279.58790612521796,269.05986996281706,269.4344620068346,268.438563504761,7060.3839,-7060.3839,0.0,0.003329015391670964,0.0,0.021138873952095807,-3.24613103446075e-06,-3.5411050883176067e-09,2.3059751229514353e-05
763.0,0.0,200,-474.63487777706496,-274.63487777706496,4.259473076588701,-9.196207983498828,279.57494005215153,269.0585798145127,269.4342128802625,268.4373021699524,7060.3839,-7060.3839,0.0,0.0033273681764285357,0.0,0.021138873952095807,-3.244956945483002e-06,-3.539824310551982e-09,2.3059751229514353e-05
763.5,0.0,200,-474.62956773313493,-274.62956773313493,4.263795767839049,-9.192882260823033,279.5619799488122,269.05729017917236,269.43396375179424,268.43604133484166,7060.3839,-7060.3839,0.0,0.0033257226933187667,0.0,0.021138873952095807,-3.243783437128805e-06,-3.5385441661708356e-09,2.3059751229514353e-05
764.0,0.0,200,-474.6242598663503,-274.6242598663503,4.26811631809965,-9.189558181885438,279.5490258090865,269.05600105627775,269.4337146214301,268.4347809989242,7060.3839,-7060.3839,0.0,0.0033240789504134227,0.0,0.021138873952095807,-3.2426105087810297e-06,-3.5372646545009595e-09,2.3059751229514353e-05
764.5,0.0,200,-474.6189541744999,-274.6189541744999,4.272434729524061,-9.186235744939873,279.5360776268609,269.0547124453115,269.4334654891704,268.43352116169626,7060.3839,-7060.3839,0.0,0.00332243694515455,0.0,0.021138873952095807,-3.241438159823526e-06,-3.5359857748702147e-09,2.3059751229514353e-05
765.0,0.0,200,-474.6136506553757,-274.6136506553757,4.276751004263655,-9.182914948242988,279.52313539607303,269.0534243457571,269.4332163550155,268.4322618226547,7060.3839,-7060.3839,0.0,0.0033207967180146625,0.0,0.021138873952095807,-3.2402663896411392e-06,-3.534707526607548e-09,2.3059751229514353e-05
765.5,0.0,200,-474.6083493067741,-274.6083493067741,4.28106514446446,-9.179595790054874,279.51019911055823,269.05213675709876,269.43296721896564,268.4310029812975,7060.3839,-7060.3839,0.0,0.003319158193733074,0.0,0.021138873952095807,-3.239095197619927e-06,-3.533429909043228e-09,2.3059751229514353e-05
766.0,0.0,200,-474.6030501264945,-274.6030501264945,4.285377152270561,-9.176278268637812,279.49726876427974,269.0508496788217,269.4327180810213,268.4297446371233,7060.3839,-7060.3839,0.0,0.0033175214179550494,0.0,0.021138873952095807,-3.237924583146723e-06,-3.53215292150837e-09,2.3059751229514353e-05
766.5,0.0,200,-474.59775311234085,-274.59775311234085,4.289687029820944,-9.172962382258033,279.4843443511496,269.049563110412,269.43246894118266,268.4284867896317,7060.3839,-7060.3839,0.0,0.003315886371638044,0.0,0.021138873952095807,-3.2367545456097505e-06,-3.5308765633356063e-09,2.3059751229514353e-05
767.0,0.0,200,-474.59245826211895,-274.59245826211895,4.29399477925338,-9.169648129183239,279.4714258651311,269.04827705135637,269.4322197994502,268.42722943832274,7060.3839,-7060.3839,0.0,0.0033142530822374283,0.0,0.021138873952095807,-3.2355850843977553e-06,-3.529600833858138e-09,2.3059751229514353e-05
767.5,0.0,200,-474.58716557364005,-274.58716557364005,4.298300402699567,-9.166335507685275,279.45851330011067,269.0469915011425,269.4319706558241,268.4259725826978,7060.3839,-7060.3839,0.0,0.003312621484894862,0.0,0.021138873952095807,-3.234416198900944e-06,-3.52832573241076e-09,2.3059751229514353e-05
768.0,0.0,200,-474.5818750447176,-274.5818750447176,4.302603902289748,-9.163024516038147,279.4456066501283,269.04570645925895,269.4317215103048,268.42471622225867,7060.3839,-7060.3839,0.0,0.0033109916623175195,0.0,0.021138873952095807,-3.2332478885102847e-06,-3.5270512583290984e-09,2.3059751229514353e-05
768.5,0.0,200,-474.57658667316997,-274.57658667316997,4.306905280149064,-9.15971515251936,279.4327059090705,269.0444219251951,269.4314723628925,268.42346035650826,7060.3839,-7060.3839,0.0,0.0033093635302066104,0.0,0.021138873952095807,-3.232080152617981e-06,-3.5257774109501266e-09,2.3059751229514353e-05
