t_dim,SW_net,LW_in,LW_out,R_net,H_t,Ls_t,G_t,T_5mm,T_a,T_s,Lf_b,H_b,G_b,top_flux_sum,bottom_flux_sum,mass_loss_bottom,mass_loss_top,thickness_loss_top,thickness_loss_bottom
112.5,0.0,200,-485.4759642325185,-285.4759642325185,-5.206711187864261,-16.59490557329732,307.2896592341664,271.65807593235144,269.75660244981236,270.9752100229422,7060.3839,-7060.3839,0.0,0.012078240486346203,0.0,0.021138873952095807,-5.85564769699976e-06,-6.3877470241079526e-09,2.3059751229514353e-05
113.0,0.0,200,-485.45970321012237,-285.45970321012237,-5.191725783498219,-16.582859638511156,307.2463345669462,271.6542260042017,269.7563560658774,270.9714563718307,7060.3839,-7060.3839,0.0,0.012045934814466364,0.0,0.021138873952095807,-5.851397190723767e-06,-6.3831102767794996e-09,2.3059751229514353e-05
113.5,0.0,200,-485.4434815260093,-285.4434815260093,-5.176778523983459,-16.570845795790078,307.20311968851206,271.65038524533753,269.75610967962035,270.9677116460297,7060.3839,-7060.3839,0.0,0.012013842729231783,0.0,0.021138873952095807,-5.847158008394523e-06,-6.378485882398302e-09,2.3059751229514353e-05
114.0,0.0,200,-485.42729892439155,-285.42729892439155,-5.161869161773051,-16.55886383381438,307.16001388194627,271.64655359622884,269.75586329104146,270.9639757876023,7060.3839,-7060.3839,0.0,0.011981961967308052,0.0,0.021138873952095807,-5.842930075446147e-06,-6.3738737596227194e-09,2.3059751229514353e-05
114.5,0.0,200,-485.4111551522225,-285.4111551522225,-5.146997451970784,-16.546913543537322,307.11701643800495,271.64273099798305,269.75561690014115,270.96024873923193,7060.3839,-7060.3839,0.0,0.011950290274398867,0.0,0.021138873952095807,-5.838713318114792e-06,-6.369273827986028e-09,2.3059751229514353e-05
115.0,0.0,200,-485.39504995915365,-285.39504995915365,-5.132163152291095,-16.534994718149843,307.0741266549902,271.63891739233526,269.7553705069197,270.95653044421306,7060.3839,-7060.3839,0.0,0.011918825395639487,0.0,0.021138873952095807,-5.8345076634261975e-06,-6.364686007882838e-09,2.3059751229514353e-05
115.5,0.0,200,-485.3789830974947,-285.3789830974947,-5.117366023019475,-16.5231071530474,307.03134383867337,271.6351127216389,269.75512411137737,270.95282084644185,7060.3839,-7060.3839,0.0,0.011887565111749154,0.0,0.021138873952095807,-5.830313039183979e-06,-6.360110220556321e-09,2.3059751229514353e-05
116.0,0.0,200,-485.36295432217554,-285.36295432217554,-5.102605826975555,-16.511250645798505,306.98866730221823,271.6313169288571,269.7548777135146,270.9491198904077,7060.3839,-7060.3839,0.0,0.01185650726864651,0.0,0.021138873952095807,-5.826129373958541e-06,-6.3555463880861145e-09,2.3059751229514353e-05
116.5,0.0,200,-485.3469633907058,-285.3469633907058,-5.087882329474979,-16.49942499611088,306.94609636600205,271.62752995755295,269.75463131333163,270.94542752118406,7060.3839,-7060.3839,0.0,0.011825649710431207,0.0,0.021138873952095807,-5.821956597075116e-06,-6.350994433375276e-09,2.3059751229514353e-05
117.0,0.0,200,-485.3310100631393,-285.3310100631393,-5.073195298293936,-16.487630005801837,306.90363035756434,271.62375175188157,269.75438491082883,270.9417436844203,7060.3839,-7060.3839,0.0,0.011794990329292432,0.0,0.021138873952095807,-5.8177946386033295e-06,-6.3464542801389e-09,2.3059751229514353e-05
117.5,0.0,200,-485.31509410203483,-285.31509410203483,-5.058544503632009,-16.475865478766117,306.861268611479,271.6199822565808,269.75413850600654,270.93806832633305,7060.3839,-7060.3839,0.0,0.011764527046011608,0.0,0.021138873952095807,-5.813643429345842e-06,-6.341925852891723e-09,2.3059751229514353e-05
118.0,0.0,200,-485.29921527242135,-285.29921527242135,-5.043929718078165,-16.464131220946573,306.8190104692775,271.61622141696307,269.75389209886504,270.934401393698,7060.3839,-7060.3839,0.0,0.01173425783139237,0.0,0.021138873952095807,-5.809502900828008e-06,-6.337409076936847e-09,2.3059751229514353e-05
118.5,0.0,200,-485.28337334176166,-285.28337334176166,-5.029350716575787,-16.452427040304137,306.77685527929555,271.61246917890713,269.75364568940466,270.93074283384203,7060.3839,-7060.3839,0.0,0.011704180653964613,0.0,0.021138873952095807,-5.805372985287275e-06,-6.332903878354178e-09,2.3059751229514353e-05
119.0,0.0,200,-485.267568079918,-285.267568079918,-5.014807276388912,-16.44075274678919,306.73480239659625,271.60872548884976,269.75339927762576,270.9270925946351,7060.3839,-7060.3839,0.0,0.011674293500107069,0.0,0.021138873952095807,-5.801253615663088e-06,-6.3284101839894045e-09,2.3059751229514353e-05
119.5,0.0,200,-485.25179925911533,-285.25179925911533,-5.000299177067502,-16.429108152311223,306.6928511829701,271.6049902937777,269.75315286352867,270.9234506244822,7060.3839,-7060.3839,0.0,0.011644594476024395,0.0,0.021138873952095807,-5.797144725586176e-06,-6.323927921442321e-09,2.3059751229514353e-05
120.0,0.0,200,-485.2360666539101,-285.2360666539101,-4.985826200416838,-16.417493070712748,306.6510010066537,271.6012635412198,269.7529064471137,270.9198168723161,7060.3839,-7060.3839,0.0,0.011615081614024803,0.0,0.021138873952095807,-5.793046249369354e-06,-6.319457019056783e-09,2.3059751229514353e-05
120.5,0.0,200,-485.2203700411569,-285.2203700411569,-4.971388130465222,-16.405907317741576,306.6092512423296,271.5975451792396,269.7526600283811,270.91619128759,7060.3839,-7060.3839,0.0,0.011585752965856955,0.0,0.021138873952095807,-5.788958121997734e-06,-6.31499740591004e-09,2.3059751229514353e-05
121.0,0.0,200,-485.2047091999747,-285.2047091999747,-4.956984753431432,-16.394350711022618,306.56760127115206,271.59383515642764,269.7524136073313,270.91257382026953,7060.3839,-7060.3839,0.0,0.011556606723331697,0.0,0.021138873952095807,-5.784880279118778e-06,-6.310549011801874e-09,2.3059751229514353e-05
121.5,0.0,200,-485.1890839117151,-285.1890839117151,-4.9426158576933865,-16.382823070032178,306.52605048043995,271.59013342189365,269.7521671839646,270.908964420826,7060.3839,-7060.3839,0.0,0.011527640999247524,0.0,0.021138873952095807,-5.780812657033231e-06,-6.306111767244715e-09,2.3059751229514353e-05
122.0,0.0,200,-485.17349395993205,-285.17349395993205,-4.928281233760706,-16.371324216071827,306.484598263728,271.5864399252598,269.7519207582813,270.9053630402293,7060.3839,-7060.3839,0.0,0.011498853963416877,0.0,0.021138873952095807,-5.776755192685895e-06,-6.301685603453577e-09,2.3059751229514353e-05
122.5,0.0,200,-485.1579391303492,-285.1579391303492,-4.913980674240463,-16.359853972241986,306.44324402066445,271.58275461665306,269.7516743302818,270.9017696299405,7060.3839,-7060.3839,0.0,0.011470243832832239,0.0,0.021138873952095807,-5.7727078236563115e-06,-6.297270452335891e-09,2.3059751229514353e-05
123.0,0.0,200,-485.14241921083055,-285.14241921083055,-4.8997139738114415,-16.34841216341762,306.4019871569087,271.57907744669836,269.7514278999663,270.89818414190523,7060.3839,-7060.3839,0.0,0.011441808849099289,0.0,0.021138873952095807,-5.768670488150184e-06,-6.2928662464821465e-09,2.3059751229514353e-05
123.5,0.0,200,-485.12693399135236,-285.12693399135236,-4.8854809291947445,-16.33699861622406,306.36082708395236,271.5754083665118,269.75118146733524,270.89460652854746,7060.3839,-7060.3839,0.0,0.011413547181234662,0.0,0.021138873952095807,-5.764643124990847e-06,-6.2884729191565914e-09,2.3059751229514353e-05
124.0,0.0,200,-485.1114832639705,-285.1114832639705,-4.871281339123925,-16.325613159010853,306.3197632193237,271.57174732769374,269.7509350323889,270.8910367427619,7060.3839,-7060.3839,0.0,0.011385457218409556,0.0,0.021138873952095807,-5.76062567361004e-06,-6.28409040428716e-09,2.3059751229514353e-05
124.5,0.0,200,-485.0960668227951,-285.0960668227951,-4.857115004319726,-16.314255621830284,306.2787949861274,271.5680942823221,269.75068859512754,270.88747473790846,7060.3839,-7060.3839,0.0,0.011357537182334454,0.0,0.021138873952095807,-5.756618074040326e-06,-6.2797186364572115e-09,2.3059751229514353e-05
125.0,0.0,200,-485.08068446395987,-285.08068446395987,-4.842981727459719,-16.30292583641188,306.23792181324916,271.5644491829457,269.75044215555164,270.8839204678051,7060.3839,-7060.3839,0.0,0.011329785417672156,0.0,0.021138873952095807,-5.752620266906098e-06,-6.27535755089571e-09,2.3059751229514353e-05
125.5,0.0,200,-485.06533598559594,-285.06533598559594,-4.828881313154749,-16.291623636140482,306.1971431351765,271.56081198257806,269.75019571366136,270.8803738867221,7060.3839,-7060.3839,0.0,0.011302200285342678,0.0,0.021138873952095807,-5.748632193415837e-06,-6.2710070834687865e-09,2.3059751229514353e-05
126.0,0.0,200,-485.05002118780357,-285.05002118780357,-4.814813567919545,-16.28034885603334,306.15645839187096,271.5571826346908,269.74994926945715,270.8768349493755,7060.3839,-7060.3839,0.0,0.011274780114490568,0.0,0.021138873952095807,-5.7446537953540365e-06,-6.266667170670924e-09,2.3059751229514353e-05
126.5,0.0,200,-485.0347398726264,-285.0347398726264,-4.800778300149644,-16.26910133271823,306.11586702881937,271.5535610932077,269.7497028229393,270.8733036109214,7060.3839,-7060.3839,0.0,0.011247523325096154,0.0,0.021138873952095807,-5.740685015073475e-06,-6.2623377496165325e-09,2.3059751229514353e-05
127.0,0.0,200,-485.01949184402577,-285.01949184402577,-4.78677532009541,-16.257880904412122,306.075368496829,271.5499473124986,269.7494563741081,270.8697798269501,7060.3839,-7060.3839,0.0,0.011220428295757756,0.0,0.021138873952095807,-5.736725795487693e-06,-6.258018758031736e-09,2.3059751229514353e-05
127.5,0.0,200,-485.0042769078517,-285.0042769078517,-4.7728044398341,-16.246687410897486,306.0349622521045,271.546341247373,269.7492099229639,270.8662635534794,7060.3839,-7060.3839,0.0,0.0111934935212048,0.0,0.021138873952095807,-5.732776080062627e-06,-6.253710134245257e-09,2.3059751229514353e-05
128.0,0.0,200,-484.98909487182164,-284.98909487182164,-4.758865473250187,-16.23552069350438,305.9946477559663,271.5427428530745,269.74896346950703,270.86275474695015,7060.3839,-7060.3839,0.0,0.011166717390096892,0.0,0.021138873952095807,-5.728835812810296e-06,-6.2494118171815166e-09,2.3059751229514353e-05
128.5,0.0,200,-484.9739455454925,-284.9739455454925,-4.744958236006467,-16.22438059508689,305.9544244750043,271.53915208527496,269.74871701373786,270.8592533642194,7060.3839,-7060.3839,0.0,0.011140098418479738,0.0,0.021138873952095807,-5.724904938280483e-06,-6.245123746351568e-09,2.3059751229514353e-05
129.0,0.0,200,-484.9588287402378,-284.9588287402378,-4.731082545524381,-16.21326696000479,305.9142918808476,271.5355689000687,269.74847055565664,270.8557593625557,7060.3839,-7060.3839,0.0,0.011113635080675976,0.0,0.021138873952095807,-5.720983401554266e-06,-6.240845861846041e-09,2.3059751229514353e-05
129.5,0.0,200,-484.9437442692226,-284.9437442692226,-4.717238220957784,-16.20217963410247,305.87424945018995,271.53199325396696,269.7482240952637,270.8522726996332,7060.3839,-7060.3839,0.0,0.0110873259071127,0.0,0.021138873952095807,-5.717071148236581e-06,-6.236578104327022e-09,2.3059751229514353e-05
130.0,0.0,200,-484.9286919473811,-284.9286919473811,-4.703425083172302,-16.191118464690145,305.834296664662,271.5284251038925,269.7479776325594,270.8487933335266,7060.3839,-7060.3839,0.0,0.011061169418496775,0.0,0.021138873952095807,-5.713168124449593e-06,-6.232320415020828e-09,2.3059751229514353e-05
130.5,0.0,200,-484.91367159139173,-284.91367159139173,-4.689642954720561,-16.18008330052337,305.79443301080573,271.52486440717394,269.7477311675441,270.8453212227055,7060.3839,-7060.3839,0.0,0.011035164170039025,0.0,0.021138873952095807,-5.709274276825467e-06,-6.2280727357101195e-09,2.3059751229514353e-05
131.0,0.0,200,-484.8986830196546,-284.8986830196546,-4.675891659821297,-16.169073991784263,305.75465797999755,271.5213111215404,269.747484700218,270.8418563260293,7060.3839,-7060.3839,0.0,0.011009308737413903,0.0,0.021138873952095807,-5.70538955249974e-06,-6.2238350087266714e-09,2.3059751229514353e-05
131.5,0.0,200,-484.8837260522701,-284.8837260522701,-4.66217102433774,-16.158090390063776,305.7149710683973,271.5177652051167,269.74723823058156,270.8383986027425,7060.3839,-7060.3839,0.0,0.010983601725683911,0.0,0.021138873952095807,-5.701513899105073e-06,-6.219607176944554e-09,2.3059751229514353e-05
132.0,0.0,200,-484.8688005110168,-284.8688005110168,-4.6484808757567295,-16.147132348343206,305.67537177682027,271.5142266164179,269.74699175863503,270.8349480124694,7060.3839,-7060.3839,0.0,0.010958041703588606,0.0,0.021138873952095807,-5.697647264764716e-06,-6.215389183773007e-09,2.3059751229514353e-05
132.5,0.0,200,-484.85390621932703,-284.85390621932703,-4.634821043164911,-16.136199720974254,305.6358596108396,271.5106953143441,269.7467452843788,270.8315045152089,7060.3839,-7060.3839,0.0,0.010932627373392734,0.0,0.021138873952095807,-5.693789598085481e-06,-6.2111809731487735e-09,2.3059751229514353e-05
133.0,0.0,200,-484.8390430022695,-284.8390430022695,-4.621191357232223,-16.125292363663963,305.59643408050476,271.5071712581759,269.7464988078131,270.82806807133034,7060.3839,-7060.3839,0.0,0.010907357339078771,0.0,0.021138873952095807,-5.689940848152421e-06,-6.206982489530295e-09,2.3059751229514353e-05
133.5,0.0,200,-484.8242106865249,-284.8242106865249,-4.607591650187847,-16.114410133455426,305.5570947003929,271.50365440756894,269.7462523289384,270.8246386415681,7060.3839,-7060.3839,0.0,0.010882230224751765,0.0,0.021138873952095807,-5.6861009645220274e-06,-6.202793677890288e-09,2.3059751229514353e-05
134.0,0.0,200,-484.80940910036696,-284.80940910036696,-4.594021755802484,-16.10355288871096,305.51784098963424,271.50014472254963,269.7460058477549,270.8212161870171,7060.3839,-7060.3839,0.0,0.010857244753822215,0.0,0.021138873952095807,-5.682269897216288e-06,-6.19861448370927e-09,2.3059751229514353e-05
134.5,0.0,200,-484.7946380736408,-284.7946380736408,-4.580481509366736,-16.092720489094894,305.47867247173315,271.49664216350993,269.7457593642629,270.8178006691283,7060.3839,-7060.3839,0.0,0.010832399630714917,0.0,0.021138873952095807,-5.678447596716618e-06,-6.194444852968929e-09,2.3059751229514353e-05
135.0,0.0,200,-484.77989743774435,-284.77989743774435,-4.566970747673377,-16.081912795558186,305.4395886745169,271.49314669120304,269.7455128784628,270.8143920497041,7060.3839,-7060.3839,0.0,0.010807693540982655,0.0,0.021138873952095807,-5.674634013958428e-06,-6.190284732146207e-09,2.3059751229514353e-05
135.5,0.0,200,-484.76518702560844,-284.76518702560844,-4.553489308998406,-16.071129670321074,305.4005891301614,271.48965826673884,269.74526639035497,270.81099029089404,7060.3839,-7060.3839,0.0,0.010783125233501778,0.0,0.021138873952095807,-5.670829100325008e-06,-6.18613406820662e-09,2.3059751229514353e-05
136.0,0.0,200,-484.7505066716763,-284.7505066716763,-4.540037033080894,-16.060370976857016,305.361673375063,271.4861768515791,269.7450198999397,270.8075953551901,7060.3839,-7060.3839,0.0,0.010758693448735812,0.0,0.021138873952095807,-5.667032807641855e-06,-6.181992808598074e-09,2.3059751229514353e-05
136.5,0.0,200,-484.7358562118847,-284.7358562118847,-4.526613761105006,-16.049636579876495,305.32284094986437,271.48270240753317,269.7447734072172,270.80420720542236,7060.3839,-7060.3839,0.0,0.010734396998145712,0.0,0.021138873952095807,-5.663245088170958e-06,-6.177860901244636e-09,2.3059751229514353e-05
137.0,0.0,200,-484.7212354836478,-284.7212354836478,-4.513219335683974,-16.03892634531367,305.2840913991986,271.4792348967538,269.74452691218795,270.80082580475556,7060.3839,-7060.3839,0.0,0.010710234553187092,0.0,0.021138873952095807,-5.6594658946060935e-06,-6.173738294541391e-09,2.3059751229514353e-05
137.5,0.0,200,-484.70664432583357,-284.70664432583357,-4.499853600837511,-16.028240140307247,305.2454242719705,271.4757742817324,269.74428041485226,270.7974511166836,7060.3839,-7060.3839,0.0,0.010686204992111925,0.0,0.021138873952095807,-5.655695180066072e-06,-6.1696249373470834e-09,2.3059751229514353e-05
138.0,0.0,200,-484.6920825787504,-284.6920825787504,-4.486516401979177,-16.01757783318847,305.20683912102413,271.47232052529534,269.74403391521037,270.7940831050264,7060.3839,-7060.3839,0.0,0.010662307106088065,0.0,0.021138873952095807,-5.651932898090497e-06,-6.165520778979488e-09,2.3059751229514353e-05
138.5,0.0,200,-484.6775500841277,-284.6775500841277,-4.473207585897197,-16.006939293465926,305.16833550319404,271.46887359059957,269.7437874132626,270.7907217339258,7060.3839,-7060.3839,0.0,0.010638539703279548,0.0,0.021138873952095807,-5.648179002634413e-06,-6.16142576920957e-09,2.3059751229514353e-05
139.0,0.0,200,-484.6630466850965,-284.6630466850965,-4.459927000735515,-15.996324391808873,305.12991297927954,271.46543344112825,269.7435409090094,270.78736696784097,7060.3839,-7060.3839,0.0,0.010614901638689389,0.0,0.021138873952095807,-5.644433448062411e-06,-6.157339858255057e-09,2.3059751229514353e-05
139.5,0.0,200,-484.64857222617496,-284.64857222617496,-4.4466744959806785,-15.985733000035562,305.09157111396803,271.46200004068726,269.743294402451,270.7840187715451,7060.3839,-7060.3839,0.0,0.010591391776813452,0.0,0.021138873952095807,-5.640696189144517e-06,-6.1532629967759536e-09,2.3059751229514353e-05
140.0,0.0,200,-484.6341265532501,-284.6341265532501,-4.433449922442651,-15.975164991097577,305.0533094757327,271.4585733534008,269.7430478935878,270.7806771101214,7060.3839,-7060.3839,0.0,0.01056800894235721,0.0,0.021138873952095807,-5.6369671810506626e-06,-6.149195135868509e-09,2.3059751229514353e-05
140.5,0.0,200,-484.61970951356,-284.61970951356,-4.420253132239755,-15.964620239065821,305.01512763690926,271.4551533437077,269.74280138242,270.777341948959,7060.3839,-7060.3839,0.0,0.010544752043699646,0.0,0.021138873952095807,-5.633246379345738e-06,-6.145136227059821e-09,2.3059751229514353e-05
141.0,0.0,200,-484.6053209556786,-284.6053209556786,-4.40708397878167,-15.954098619117431,304.97702517351684,271.4517399763574,269.74255486894805,270.77401325374956,7060.3839,-7060.3839,0.0,0.010521619939140692,0.0,0.021138873952095807,-5.62953373998498e-06,-6.141086222302803e-09,2.3059751229514353e-05
141.5,0.0,200,-484.5909607294994,-284.5909607294994,-4.393942316755347,-15.943600007521734,304.93900166538594,271.44833321640647,269.7423083531722,270.7706909904834,7060.3839,-7060.3839,0.0,0.010498611609477848,0.0,0.021138873952095807,-5.62582921930901e-06,-6.137045073970775e-09,2.3059751229514353e-05
142.0,0.0,200,-484.5766286862192,-284.5766286862192,-4.38082800210825,-15.93312428162811,304.9010566958515,271.4449330292146,269.7420618350928,270.76737512544605,7060.3839,-7060.3839,0.0,0.010475725895901178,0.0,0.021138873952095807,-5.622132774039559e-06,-6.133012734852797e-09,2.3059751229514353e-05
142.5,0.0,200,-484.562324678322,-284.562324678322,-4.367740892033538,-15.922671319851226,304.86318985198295,271.44153938044116,269.74181531471015,270.7640656252145,7060.3839,-7060.3839,0.0,0.01045296177619548,0.0,0.021138873952095807,-5.61844436127425e-06,-6.128989158147977e-09,2.3059751229514353e-05
143.0,0.0,200,-484.54804855956394,-284.54804855956394,-4.354680844955012,-15.91224100165945,304.82540072437985,271.4381522360414,269.7415687920246,270.7607624566539,7060.3839,-7060.3839,0.0,0.010430318201485989,0.0,0.021138873952095807,-5.614763938482516e-06,-6.124974297461018e-09,2.3059751229514353e-05
143.5,0.0,200,-484.53380018495847,-284.53380018495847,-4.34164772051278,-15.901833207561967,304.78768890712047,271.434771562263,269.74132226703654,270.75746558691384,7060.3839,-7060.3839,0.0,0.010407794087257116,0.0,0.021138873952095807,-5.6110914635010475e-06,-6.120968106797259e-09,2.3059751229514353e-05
144.0,0.0,200,-484.51957941075926,-284.51957941075926,-4.328641379546989,-15.89144781909536,304.75005399788984,271.43139732564254,269.74107573974624,270.754174983425,7060.3839,-7060.3839,0.0,0.01038538848825965,0.0,0.021138873952095807,-5.607426894529061e-06,-6.116970540557501e-09,2.3059751229514353e-05
144.5,0.0,200,-484.5053860944486,-284.5053860944486,-4.315661684086649,-15.881084718812835,304.71249559762157,271.428029493002,269.740829210154,270.75089061389616,7060.3839,-7060.3839,0.0,0.010363100273480086,0.0,0.021138873952095807,-5.6037701901245e-06,-6.112981553533872e-09,2.3059751229514353e-05
145.0,0.0,200,-484.4912200947197,-284.4912200947197,-4.302708497332394,-15.870743790270845,304.6750133108816,271.4246680314456,269.7405826782601,270.7476124463103,7060.3839,-7060.3839,0.0,0.010340928558605356,0.0,0.021138873952095807,-5.60012130919931e-06,-6.109001100904669e-09,2.3059751229514353e-05
145.5,0.0,200,-484.47708127146547,-284.47708127146547,-4.289781683644818,-15.86042491801857,304.6376067453821,271.4213129083563,269.74033614406505,270.7443404489221,7060.3839,-7060.3839,0.0,0.010318872253208156,0.0,0.021138873952095807,-5.596480211015727e-06,-6.105029138230312e-09,2.3059751229514353e-05
146.0,0.0,200,-484.46296948576054,-284.46296948576054,-4.276881108529176,-15.850127987583978,304.60027551231406,271.4179640913923,269.74008960756896,270.74107459025385,7060.3839,-7060.3839,0.0,0.01029693044040414,0.0,0.021138873952095807,-5.592846855181361e-06,-6.1010656214479774e-09,2.3059751229514353e-05
146.5,0.0,200,-484.4488845998511,-284.4488845998511,-4.26400663862276,-15.839852885464586,304.563019226066,271.41462154848426,269.7398430687723,270.737814839093,7060.3839,-7060.3839,0.0,0.010275102127536684,0.0,0.021138873952095807,-5.589221201645937e-06,-6.097110506868045e-09,2.3059751229514353e-05
147.0,0.0,200,-484.4348264771388,-284.4348264771388,-4.251158141681777,-15.82959949911482,304.5258375043005,271.4112852478317,269.73959652767536,270.7345611644888,7060.3839,-7060.3839,0.0,0.01025338636509332,0.0,0.021138873952095807,-5.585603210696832e-06,-6.0931637511692285e-09,2.3059751229514353e-05
147.5,0.0,200,-484.4207949821678,-284.4207949821678,-4.238335486567506,-15.819367716934709,304.4887299678521,271.40795515789995,269.7393499842785,270.73131353574917,7060.3839,-7060.3839,0.0,0.010231782182074767,0.0,0.021138873952095807,-5.581992842955084e-06,-6.0892253113942225e-09,2.3059751229514353e-05
148.0,0.0,200,-484.4067899806122,-284.4067899806122,-4.225538543234886,-15.809157428259747,304.45169624077835,271.40463124741734,269.7391034385819,270.72807192243783,7060.3839,-7060.3839,0.0,0.010210288671487433,0.0,0.021138873952095807,-5.578390059371823e-06,-6.085295144945809e-09,2.3059751229514353e-05
148.5,0.0,200,-484.39281133926204,-284.39281133926204,-4.212767182717699,-15.798968523349329,304.4147359502574,271.4013134853719,269.738856890586,270.7248362943713,7060.3839,-7060.3839,0.0,0.010188904928327247,0.0,0.021138873952095807,-5.574794821224181e-06,-6.081373209582394e-09,2.3059751229514353e-05
149.0,0.0,200,-484.3788589260117,-284.3788589260117,-4.200021277118857,-15.788800893376594,304.3778487264859,271.3980018410083,269.7386103402912,270.7216066216161,7060.3839,-7060.3839,0.0,0.010167629978752757,0.0,0.021138873952095807,-5.571207090111713e-06,-6.077459463414108e-09,2.3059751229514353e-05
149.5,0.0,200,-484.3649326098438,-284.3649326098438,-4.187300699594126,-15.778654430416132,304.34103420283236,271.3946962838249,269.7383637876977,270.71838287448526,7060.3839,-7060.3839,0.0,0.010146462978354975,0.0,0.021138873952095807,-5.567626827952058e-06,-6.073553864898067e-09,2.3059751229514353e-05
150.0,0.0,200,-484.35103226082185,-284.35103226082185,-4.174605324345327,-15.768529027436603,304.30429201560685,271.39139678357117,269.73811723280585,270.7151650235365,7060.3839,-7060.3839,0.0,0.010125403003030442,0.0,0.021138873952095807,-5.564053996978336e-06,-6.0696563728355355e-09,2.3059751229514353e-05
150.5,0.0,200,-484.3371577500731,-284.3371577500731,-4.161935026602609,-15.758424578287633,304.2676218041379,271.3881033102443,269.737870675616,270.7119530395684,7060.3839,-7060.3839,0.0,0.010104449174491492,0.0,0.021138873952095807,-5.560488559734521e-06,-6.065766946366882e-09,2.3059751229514353e-05
151.0,0.0,200,-484.32330894977963,-284.32330894977963,-4.149289682617643,-15.748340977691425,304.23102321069564,271.38481583408674,269.7376241161285,270.7087468936185,7060.3839,-7060.3839,0.0,0.01008360060694713,0.0,0.021138873952095807,-5.556930479072486e-06,-6.0618855449683495e-09,2.3059751229514353e-05
151.5,0.0,200,-484.30948573316425,-284.30948573316425,-4.1366691696485685,-15.738278121232012,304.1944958805175,271.3815343255834,269.7373775543436,270.70554655696003,7060.3839,-7060.3839,0.0,0.010062856472700332,0.0,0.021138873952095807,-5.553379718148205e-06,-6.058012128447916e-09,2.3059751229514353e-05
152.0,0.0,200,-484.2956879744805,-284.2956879744805,-4.124073365951007,-15.72823590534628,304.15803946165454,271.3782587554587,269.7371309902617,270.7023520010995,7060.3839,-7060.3839,0.0,0.010042215876808314,0.0,0.021138873952095807,-5.549836240418588e-06,-6.054146656941844e-09,2.3059751229514353e-05
152.5,0.0,200,-484.28191554899934,-284.28191554899934,-4.111502150764702,-15.71821422731314,304.1216536050996,271.3749890946741,269.7368844238831,270.6991631977739,7060.3839,-7060.3839,0.0,0.010021678022440028,0.0,0.021138873952095807,-5.546300009637664e-06,-6.050289090910509e-09,2.3059751229514353e-05
153.0,0.0,200,-484.26816833299796,-284.26816833299796,-4.098955404303803,-15.708212985244616,304.0853379646336,271.371725314425,269.7366378552081,270.69598011894806,7060.3839,-7060.3839,0.0,0.010001242087184892,0.0,0.021138873952095807,-5.542770989853428e-06,-6.046439391134971e-09,2.3059751229514353e-05
153.5,0.0,200,-484.2544462037502,-284.2544462037502,-4.0864330077454545,-15.698232078076915,304.0490921967489,271.36846738613866,269.7363912842371,270.69280273681255,7060.3839,-7060.3839,0.0,0.009980907176384335,0.0,0.021138873952095807,-5.539249145404698e-06,-6.042597518713535e-09,2.3059751229514353e-05
154.0,0.0,200,-484.2407490395132,-284.2407490395132,-4.0739348432195905,-15.688271405560497,304.0129159608284,271.3652152814713,269.7361447109703,270.6896310237806,7060.3839,-7060.3839,0.0,0.009960672535100912,0.0,0.021138873952095807,-5.535734440917607e-06,-6.038763435057932e-09,2.3059751229514353e-05
154.5,0.0,200,-484.22707671951724,-284.22707671951724,-4.061460793796554,-15.678330868250915,303.9768089188641,271.3619689723054,269.73589813540815,270.6864649524857,7060.3839,-7060.3839,0.0,0.009940537299428343,0.0,0.021138873952095807,-5.53222684130237e-06,-6.034937101889789e-09,2.3059751229514353e-05
155.0,0.0,200,-484.2134291239548,-284.2134291239548,-4.04901074347859,-15.668410367500218,303.94077073568724,271.35872843074765,269.7356515575509,270.68330449577945,7060.3839,-7060.3839,0.0,0.00992050075365114,0.0,0.021138873952095807,-5.528726311750254e-06,-6.031118481237323e-09,2.3059751229514353e-05
155.5,0.0,200,-484.1998061339716,-284.1998061339716,-4.036584577189892,-15.65850980544873,303.90480107866154,271.35549362912616,269.7354049773989,270.68014962672913,7060.3839,-7060.3839,0.0,0.009900562051313955,0.0,0.021138873952095807,-5.525232817730674e-06,-6.027307535432174e-09,2.3059751229514353e-05
156.0,0.0,200,-484.1862076316526,-284.1862076316526,-4.024182180763241,-15.648629085014498,303.8688996178365,271.3522645399878,269.7351583949525,270.67700031861483,7060.3839,-7060.3839,0.0,0.009880720406158616,0.0,0.021138873952095807,-5.521746324987473e-06,-6.023504227105348e-09,2.3059751229514353e-05
156.5,0.0,200,-484.17263350001383,-284.17263350001383,-4.011803440932724,-15.638768109885842,303.83306602597315,271.3490411360962,269.734911810212,270.6738565449274,7060.3839,-7060.3839,0.0,0.009860975140725259,0.0,0.021138873952095807,-5.5182667995362884e-06,-6.019708519184344e-09,2.3059751229514353e-05
157.0,0.0,200,-484.1590836229933,-284.1590836229933,-3.999448245324255,-15.628926784513746,303.7972999782113,271.34582339042925,269.7346652231777,270.67071827936655,7060.3839,-7060.3839,0.0,0.009841325380023136,0.0,0.021138873952095807,-5.514794207661872e-06,-6.015920374890228e-09,2.3059751229514353e-05
