t_dim,SW_net,LW_in,LW_out,R_net,H_t,Ls_t,G_t,T_5mm,T_a,T_s,Lf_b,H_b,G_b,top_flux_sum,bottom_flux_sum,mass_loss_bottom,mass_loss_top,thickness_loss_top,thickness_loss_bottom
1030.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.340782649248638,-21.508149194953035,26.098568953636914,272.48101430611894,269.30066670061564,272.42301748622197,7060.3839,-7060.3839,0.0,-300.54888542376034,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1030.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.34185122608203,-21.508149194953035,26.09225259640766,272.48100026976954,269.3004166049651,272.42301748622197,7060.3839,-7060.3839,0.0,-300.556270357823,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1031.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.34291981026137,-21.508149194953035,26.085940822929388,272.48098624360625,269.3001665075953,272.42301748622197,7060.3839,-7060.3839,0.0,-300.5636507154806,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1031.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.343988401785442,-21.508149194953035,26.079633627676913,272.4809722276168,269.2999164085065,272.42301748622197,7060.3839,-7060.3839,0.0,-300.57102650225715,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1032.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.345057000652545,-21.508149194953035,26.073331005125056,272.4809582217889,269.29966630769906,272.42301748622197,7060.3839,-7060.3839,0.0,-300.5783977236761,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1032.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.346125606861708,-21.508149194953035,26.067032949723057,272.48094422611024,269.29941620517326,272.42301748622197,7060.3839,-7060.3839,0.0,-300.5857643852873,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1033.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.347194220411232,-21.508149194953035,26.060739455945736,272.4809302405685,269.2991661009295,272.42301748622197,7060.3839,-7060.3839,0.0,-300.5931264926141,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1033.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.34826284129966,-21.508149194953035,26.054450518319072,272.48091626515156,269.29891599496807,272.42301748622197,7060.3839,-7060.3839,0.0,-300.60048405112923,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1034.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.349331469525776,-21.508149194953035,26.048166131369044,272.48090229984723,269.2986658872893,272.42301748622197,7060.3839,-7060.3839,0.0,-300.60783706630536,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1034.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.35040010508788,-21.508149194953035,26.04188628959605,272.4808883446433,269.2984157778936,272.42301748622197,7060.3839,-7060.3839,0.0,-300.61518554364045,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1035.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.351468747985002,-21.508149194953035,26.03561098752607,272.4808743995276,269.29816566678113,272.42301748622197,7060.3839,-7060.3839,0.0,-300.62252948860754,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1035.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.352537398215441,-21.508149194953035,26.029340219685082,272.48086046448793,269.29791555395235,272.42301748622197,7060.3839,-7060.3839,0.0,-300.62986890667895,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1036.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.353606055777496,-21.508149194953035,26.023073980599065,272.4808465395122,269.29766543940764,272.42301748622197,7060.3839,-7060.3839,0.0,-300.63720380332705,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1036.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.35467472067044,-21.508149194953035,26.016812264819578,272.48083262458823,269.29741532314716,272.42301748622197,7060.3839,-7060.3839,0.0,-300.6445341839995,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1037.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.355743392892329,-21.508149194953035,26.010555066923757,272.480818719704,269.2971652051714,272.42301748622197,7060.3839,-7060.3839,0.0,-300.6518600541172,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1037.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.356812072441947,-21.508149194953035,26.004302381488742,272.4808048248475,269.2969150854806,272.42301748622197,7060.3839,-7060.3839,0.0,-300.6591814191018,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1038.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.357880759317599,-21.508149194953035,25.99805420309167,272.4807909400066,269.29666496407515,272.42301748622197,7060.3839,-7060.3839,0.0,-300.66649828437454,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1038.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.358949453518308,-21.508149194953035,25.991810526335257,272.4807770651694,269.2964148409553,272.42301748622197,7060.3839,-7060.3839,0.0,-300.6738106553317,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1039.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.36001815504262,-21.508149194953035,25.985571345796643,272.48076320032374,269.29616471612144,272.42301748622197,7060.3839,-7060.3839,0.0,-300.6811185373946,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1039.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.361086863888834,-21.508149194953035,25.979336656052965,272.48074934545764,269.2959145895739,272.42301748622197,7060.3839,-7060.3839,0.0,-300.6884219359845,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1040.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.362155580055735,-21.508149194953035,25.97310645173252,272.48073550055915,269.295664461313,272.42301748622197,7060.3839,-7060.3839,0.0,-300.69572085647184,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1040.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.363224303541624,-21.508149194953035,25.966880727489183,272.4807216656164,269.2954143313391,272.42301748622197,7060.3839,-7060.3839,0.0,-300.7030153042011,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1041.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.364293034345529,-21.508149194953035,25.960659477951253,272.4807078406174,269.29516419965245,272.42301748622197,7060.3839,-7060.3839,0.0,-300.71030528454287,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1041.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.36536177246575,-21.508149194953035,25.954442697747027,272.4806940255503,269.29491406625345,272.42301748622197,7060.3839,-7060.3839,0.0,-300.71759080286733,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1042.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.36643051790107,-21.508149194953035,25.94823038153038,272.48068022040314,269.2946639311424,272.42301748622197,7060.3839,-7060.3839,0.0,-300.7248718645193,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1042.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.367499270649795,-21.508149194953035,25.942022523980768,272.48066642516415,269.29441379431967,272.42301748622197,7060.3839,-7060.3839,0.0,-300.7321484748176,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1043.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.368568030710705,-21.508149194953035,25.935819119752068,272.4806526398214,269.29416365578555,272.42301748622197,7060.3839,-7060.3839,0.0,-300.73942063910727,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1043.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.369636798082345,-21.508149194953035,25.929620163498157,272.4806388643631,269.2939135155404,272.42301748622197,7060.3839,-7060.3839,0.0,-300.7466883627328,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1044.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.370705572763502,-21.508149194953035,25.92342564992407,272.48062509877735,269.2936633735845,272.42301748622197,7060.3839,-7060.3839,0.0,-300.75395165098803,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1044.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.371774354752228,-21.508149194953035,25.917235573734843,272.4806113430525,269.29341322991826,272.42301748622197,7060.3839,-7060.3839,0.0,-300.761210509166,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1045.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.3728431440478,-21.508149194953035,25.91104992963551,272.4805975971767,269.2931630845419,272.42301748622197,7060.3839,-7060.3839,0.0,-300.7684649425609,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1045.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.373911940648274,-21.508149194953035,25.90486871233111,272.48058386113826,269.29291293745587,272.42301748622197,7060.3839,-7060.3839,0.0,-300.7757149564658,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1046.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.37498074455219,-21.508149194953035,25.898691916526673,272.48057013492536,269.2926627886605,272.42301748622197,7060.3839,-7060.3839,0.0,-300.78296055617415,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1046.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.376049555758577,-21.508149194953035,25.892519536978398,272.48055641852636,269.292412638156,272.42301748622197,7060.3839,-7060.3839,0.0,-300.7902017469288,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1047.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.37711837426598,-21.508149194953035,25.8863515684169,272.48054271192956,269.29216248594275,272.42301748622197,7060.3839,-7060.3839,0.0,-300.7974385339977,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1047.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.378187200072698,-21.508149194953035,25.88018800559837,272.4805290151233,269.2919123320211,272.42301748622197,7060.3839,-7060.3839,0.0,-300.80467092262296,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1048.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.379256033177272,-21.508149194953035,25.874028843304586,272.480515328096,269.29166217639147,272.42301748622197,7060.3839,-7060.3839,0.0,-300.8118989180213,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1048.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.380324873578735,-21.508149194953035,25.867874076266162,272.4805016508359,269.291412019054,272.42301748622197,7060.3839,-7060.3839,0.0,-300.8191225254612,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1049.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.381393721275138,-21.508149194953035,25.861723699239292,272.4804879833314,269.2911618600092,272.42301748622197,7060.3839,-7060.3839,0.0,-300.82634175018444,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1049.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.38246257626527,-21.508149194953035,25.85557770703133,272.4804743255709,269.2909116992573,272.42301748622197,7060.3839,-7060.3839,0.0,-300.83355659738254,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1050.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.383531438547918,-21.508149194953035,25.84943609444963,272.48046067754296,269.29066153679867,272.42301748622197,7060.3839,-7060.3839,0.0,-300.8407670722469,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1050.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.384600308121621,-21.508149194953035,25.843298856301544,272.48044703923597,269.29041137263357,272.42301748622197,7060.3839,-7060.3839,0.0,-300.8479731799687,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1051.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.385669184984682,-21.508149194953035,25.837165987394428,272.4804334106384,269.29016120676243,272.42301748622197,7060.3839,-7060.3839,0.0,-300.8551749257389,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1051.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.386738069135886,-21.508149194953035,25.831037482535635,272.4804197917387,269.28991103918554,272.42301748622197,7060.3839,-7060.3839,0.0,-300.8623723147489,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1052.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.387806960574018,-21.508149194953035,25.824913336532518,272.48040618252537,269.2896608699032,272.42301748622197,7060.3839,-7060.3839,0.0,-300.86956535219014,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1052.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.388875859297134,-21.508149194953035,25.81879354424359,272.48039258298695,269.2894106989158,272.42301748622197,7060.3839,-7060.3839,0.0,-300.87675404320214,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1053.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.389944765304264,-21.508149194953035,25.812678100527364,272.480378993112,269.2891605262236,272.42301748622197,7060.3839,-7060.3839,0.0,-300.88393839292553,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1053.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.391013678593952,-21.508149194953035,25.806567000216774,272.4803654128891,269.288910351827,272.42301748622197,7060.3839,-7060.3839,0.0,-300.8911184065258,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1054.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.392082599164738,-21.508149194953035,25.80046023817033,272.4803518423068,269.28866017572625,272.42301748622197,7060.3839,-7060.3839,0.0,-300.898294089143,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1054.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.393151527014922,-21.508149194953035,25.79435780924655,272.4803382813536,269.2884099979218,272.42301748622197,7060.3839,-7060.3839,0.0,-300.905465445917,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1055.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.394220462143535,-21.508149194953035,25.78825970832952,272.48032473001825,269.2881598184139,272.42301748622197,7060.3839,-7060.3839,0.0,-300.91263248196265,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1055.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.395289404548876,-21.508149194953035,25.782165930303336,272.4803111882893,269.28790963720286,272.42301748622197,7060.3839,-7060.3839,0.0,-300.91979520239414,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1056.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.39635835422973,-21.508149194953035,25.77607647007767,272.48029765615547,269.28765945428904,272.42301748622197,7060.3839,-7060.3839,0.0,-300.9269536123007,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1056.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.397427311184638,-21.508149194953035,25.76999132256219,272.48028413360544,269.28740926967276,272.42301748622197,7060.3839,-7060.3839,0.0,-300.93410771677105,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1057.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.398496275411903,-21.508149194953035,25.763910482666574,272.4802706206279,269.2871590833544,272.42301748622197,7060.3839,-7060.3839,0.0,-300.94125752089394,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1057.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.39956524691031,-21.508149194953035,25.75783394530049,272.4802571172115,269.2869088953343,272.42301748622197,7060.3839,-7060.3839,0.0,-300.9484030297584,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1058.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.400634225678644,-21.508149194953035,25.75176170537361,272.480243623345,269.2866587056127,272.42301748622197,7060.3839,-7060.3839,0.0,-300.95554424845363,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1058.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.401703211715446,-21.508149194953035,25.745693757821186,272.4802301390171,269.28640851418993,272.42301748622197,7060.3839,-7060.3839,0.0,-300.9626811820429,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1059.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.402772205018776,-21.508149194953035,25.73963009760405,272.48021666421664,269.28615832106647,272.42301748622197,7060.3839,-7060.3839,0.0,-300.96981383556334,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1059.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.403841205587906,-21.508149194953035,25.73357071970861,272.48020319893243,269.2859081262425,272.42301748622197,7060.3839,-7060.3839,0.0,-300.97694221402793,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1060.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.40491021342113,-21.508149194953035,25.727515619070118,272.48018974315323,269.28565792971835,272.42301748622197,7060.3839,-7060.3839,0.0,-300.98406632249964,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1060.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.405979228516998,-21.508149194953035,25.721464790649406,272.48017629686785,269.28540773149444,272.42301748622197,7060.3839,-7060.3839,0.0,-300.9911861660162,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1061.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.407048250874048,-21.508149194953035,25.715418229432885,272.48016286006515,269.2851575315711,272.42301748622197,7060.3839,-7060.3839,0.0,-300.99830174958976,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1061.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.40811728049107,-21.508149194953035,25.709375930406964,272.480149432734,269.28490732994857,272.42301748622197,7060.3839,-7060.3839,0.0,-301.0054130782327,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1062.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.4091863173666,-21.508149194953035,25.703337888558053,272.4801360148632,269.2846571266272,272.42301748622197,7060.3839,-7060.3839,0.0,-301.0125201569572,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1062.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.410255361498946,-21.508149194953035,25.697304098898144,272.48012260644174,269.28440692160746,272.42301748622197,7060.3839,-7060.3839,0.0,-301.01962299074944,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1063.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.41132441288713,-21.508149194953035,25.691274556439225,272.4801092074585,269.2841567148895,272.42301748622197,7060.3839,-7060.3839,0.0,-301.02672158459654,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1063.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.41239347152921,-21.508149194953035,25.685249256218867,272.48009581790245,269.2839065064738,272.42301748622197,7060.3839,-7060.3839,0.0,-301.03381594345893,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1064.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.413462537424461,-21.508149194953035,25.67922819327464,272.4800824377626,269.2836562963605,272.42301748622197,7060.3839,-7060.3839,0.0,-301.0409060722984,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1064.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.414531610570938,-21.508149194953035,25.67321136261853,272.4800690670278,269.2834060845501,272.42301748622197,7060.3839,-7060.3839,0.0,-301.047991976101,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1065.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.415600690967182,-21.508149194953035,25.667198759288112,272.48005570568705,269.28315587104294,272.42301748622197,7060.3839,-7060.3839,0.0,-301.0550736598277,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1065.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.416669778612224,-21.508149194953035,25.661190378320953,272.48004235372935,269.2829056558392,272.42301748622197,7060.3839,-7060.3839,0.0,-301.0621511284399,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1066.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.417738873504362,-21.508149194953035,25.6551862147802,272.4800290111437,269.28265543893934,272.42301748622197,7060.3839,-7060.3839,0.0,-301.06922438687275,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1066.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.41880797564214,-21.508149194953035,25.649186263754586,272.4800156779192,269.28240522034366,272.42301748622197,7060.3839,-7060.3839,0.0,-301.0762934400362,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1067.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.419877085024345,-21.508149194953035,25.643190520332837,272.4800023540449,269.28215500005246,272.42301748622197,7060.3839,-7060.3839,0.0,-301.0833582928401,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1067.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.420946201649517,-21.508149194953035,25.637198979578102,272.4799890395099,269.28190477806606,272.42301748622197,7060.3839,-7060.3839,0.0,-301.09041895022006,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1068.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.422015325515957,-21.508149194953035,25.63121163657911,272.47997573430325,269.2816545543849,272.42301748622197,7060.3839,-7060.3839,0.0,-301.09747541708543,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1068.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.423084456622693,-21.508149194953035,25.62522848642459,272.479962438414,269.28140432900915,272.42301748622197,7060.3839,-7060.3839,0.0,-301.1045276983467,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1069.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.424153594967784,-21.508149194953035,25.61924952425443,272.4799491518314,269.2811541019393,272.42301748622197,7060.3839,-7060.3839,0.0,-301.11157579886196,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1069.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.425222740550256,-21.508149194953035,25.613274745182935,272.4799358745446,269.2809038731756,272.42301748622197,7060.3839,-7060.3839,0.0,-301.11861972351596,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1070.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.426291893368651,-21.508149194953035,25.607304144349996,272.47992260654274,269.28065364271833,272.42301748622197,7060.3839,-7060.3839,0.0,-301.1256594771673,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1070.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.427361053421516,-21.508149194953035,25.60133771686992,272.479909347815,269.2804034105679,272.42301748622197,7060.3839,-7060.3839,0.0,-301.1326950647002,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1071.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.428430220707147,-21.508149194953035,25.595375457882596,272.4798960983506,269.28015317672464,272.42301748622197,7060.3839,-7060.3839,0.0,-301.13972649097315,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1071.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.429499395224575,-21.508149194953035,25.58941736250233,272.47988285813864,269.2799029411888,272.42301748622197,7060.3839,-7060.3839,0.0,-301.14675376087087,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1072.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.430568576972098,-21.508149194953035,25.583463425894593,272.4798696271684,269.27965270396083,272.42301748622197,7060.3839,-7060.3839,0.0,-301.15377687922614,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1072.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.431637765948503,-21.508149194953035,25.577513643276006,272.47985640542925,269.27940246504096,272.42301748622197,7060.3839,-7060.3839,0.0,-301.1607958508211,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1073.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.43270696215209,-21.508149194953035,25.57156800981204,272.47984319291044,269.2791522244296,272.42301748622197,7060.3839,-7060.3839,0.0,-301.1678106804887,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1073.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.433776165581643,-21.508149194953035,25.56562652064258,272.47982998960117,269.278901982127,272.42301748622197,7060.3839,-7060.3839,0.0,-301.1748213730877,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1074.0,0.0,200,-491.7985225331956,-291.7985225331956,-13.434845376235705,-21.508149194953035,25.559689170984257,272.4798167954908,269.2786517381336,272.42301748622197,7060.3839,-7060.3839,0.0,-301.1818279334001,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
1074.5,0.0,200,-491.7985225331956,-291.7985225331956,-13.435914594113063,-21.508149194953035,25.553755956002533,272.47980361056864,269.2784014924496,272.42301748622197,7060.3839,-7060.3839,0.0,-301.18883036625914,0.0,0.021138873952095807,-7.589325756864162e-06,-8.278963408818765e-09,2.3059751229514353e-05
